timestamp,co2
07/09/2024 09:48,805
07/09/2024 09:49,800
07/09/2024 09:49,803
07/09/2024 09:50,804
07/09/2024 09:50,809
07/09/2024 09:51,821
07/09/2024 09:51,821
07/09/2024 09:52,816
07/09/2024 09:52,821
07/09/2024 09:53,817
07/09/2024 09:53,818
07/09/2024 09:54,825
07/09/2024 09:54,832
07/09/2024 09:55,821
07/09/2024 09:55,838
07/09/2024 09:56,823
07/09/2024 09:56,824
07/09/2024 09:57,842
07/09/2024 09:57,831
07/09/2024 09:58,834
07/09/2024 09:58,839
07/09/2024 09:59,844
07/09/2024 09:59,829
07/09/2024 10:00,833
07/09/2024 10:00,847
07/09/2024 10:01,844
07/09/2024 10:01,848
07/09/2024 10:02,837
07/09/2024 10:02,838
07/09/2024 10:03,845
07/09/2024 10:03,835
07/09/2024 10:04,849
07/09/2024 10:04,853
07/09/2024 10:05,834
07/09/2024 10:05,836
07/09/2024 10:06,851
07/09/2024 10:06,855
07/09/2024 10:07,844
07/09/2024 10:07,851
07/09/2024 10:08,857
07/09/2024 10:08,853
07/09/2024 10:09,859
07/09/2024 10:09,845
07/09/2024 10:10,851
07/09/2024 10:10,861
07/09/2024 10:11,850
07/09/2024 10:11,872
07/09/2024 10:12,859
07/09/2024 10:12,860
07/09/2024 10:13,859
07/09/2024 10:13,858
07/09/2024 10:14,874
07/09/2024 10:14,862
07/09/2024 10:15,866
07/09/2024 10:15,877
07/09/2024 10:16,879
07/09/2024 10:16,874
07/09/2024 10:17,862
07/09/2024 10:17,868
07/09/2024 10:18,868
07/09/2024 10:18,866
07/09/2024 10:19,879
07/09/2024 10:19,872
07/09/2024 10:20,866
07/09/2024 10:20,861
07/09/2024 10:21,877
07/09/2024 10:21,870
07/09/2024 10:22,877
07/09/2024 10:22,893
07/09/2024 10:23,893
07/09/2024 10:23,882
07/09/2024 10:24,880
07/09/2024 10:24,882
07/09/2024 10:25,884
07/09/2024 10:25,880
07/09/2024 10:26,867
07/09/2024 10:26,872
07/09/2024 10:27,873
