timestamp,co2
07/16/2024 09:41,955
07/16/2024 09:41,945
07/16/2024 09:42,959
07/16/2024 09:42,955
07/16/2024 09:43,952
07/16/2024 09:43,946
07/16/2024 09:44,946
07/16/2024 09:44,937
07/16/2024 09:45,935
07/16/2024 09:45,932
07/16/2024 09:46,943
07/16/2024 09:46,934
07/16/2024 09:47,941
07/16/2024 09:47,942
07/16/2024 09:48,953
07/16/2024 09:48,949
07/16/2024 09:49,944
07/16/2024 09:49,941
07/16/2024 09:50,954
07/16/2024 09:50,943
07/16/2024 09:51,938
07/16/2024 09:51,943
07/16/2024 09:52,930
07/16/2024 09:52,937
07/16/2024 09:53,935
07/16/2024 09:53,940
07/16/2024 09:54,943
07/16/2024 09:54,931
07/16/2024 09:55,947
07/16/2024 09:55,937
07/16/2024 09:56,942
07/16/2024 09:56,922
07/16/2024 09:57,936
07/16/2024 09:57,937
07/16/2024 09:58,915
07/16/2024 09:58,941
07/16/2024 09:59,926
07/16/2024 09:59,934
07/16/2024 10:00,941
07/16/2024 10:00,929
07/16/2024 10:01,923
07/16/2024 10:01,929
07/16/2024 10:02,935
07/16/2024 10:02,929
07/16/2024 10:03,924
07/16/2024 10:03,929
07/16/2024 10:04,923
07/16/2024 10:04,915
07/16/2024 10:05,921
07/16/2024 10:06,929
07/16/2024 10:07,942
07/16/2024 10:07,932
07/16/2024 10:08,940
07/16/2024 10:08,930
07/16/2024 10:09,923
07/16/2024 10:09,927
07/16/2024 10:10,933
07/16/2024 10:10,928
07/16/2024 10:11,923
07/16/2024 10:11,938
07/16/2024 10:12,942
07/16/2024 10:12,941
07/16/2024 10:13,949
07/16/2024 10:13,945
07/16/2024 10:14,932
07/16/2024 10:14,927
07/16/2024 10:15,932
07/16/2024 10:15,941
07/16/2024 10:16,934
07/16/2024 10:16,945
07/16/2024 10:17,941
07/16/2024 10:17,934
07/16/2024 10:18,941
07/16/2024 10:18,947
07/16/2024 10:19,934
07/16/2024 10:19,928
07/16/2024 10:20,929
07/16/2024 10:20,935
07/16/2024 10:21,935
07/16/2024 10:21,944
07/16/2024 10:22,935
07/16/2024 10:22,934
07/16/2024 10:23,930
07/16/2024 10:23,937
07/16/2024 10:24,944
07/16/2024 10:24,934
07/16/2024 10:25,927
07/16/2024 10:25,941
07/16/2024 10:26,927
07/16/2024 10:26,944
07/16/2024 10:27,936
07/16/2024 10:27,945
07/16/2024 10:28,955
07/16/2024 10:28,951
07/16/2024 10:29,947
07/16/2024 10:29,932
07/16/2024 10:30,942
07/16/2024 10:30,952
07/16/2024 10:31,950
07/16/2024 10:31,931
07/16/2024 10:32,938
07/16/2024 10:32,943
07/16/2024 10:33,933
07/16/2024 10:33,940
07/16/2024 10:34,930
07/16/2024 10:34,934
07/16/2024 10:35,935
07/16/2024 10:35,927
07/16/2024 10:36,934
07/16/2024 10:36,933
07/16/2024 10:37,941
07/16/2024 10:37,939
07/16/2024 10:38,944
07/16/2024 10:38,948
07/16/2024 10:39,942
07/16/2024 10:39,948
07/16/2024 10:40,937
07/16/2024 10:40,942
07/16/2024 10:41,953
07/16/2024 10:41,938
07/16/2024 10:42,936
07/16/2024 10:42,938
07/16/2024 10:43,929
07/16/2024 10:43,931
07/16/2024 10:44,937
07/16/2024 10:44,948
07/16/2024 10:45,936
07/16/2024 10:45,926
07/16/2024 10:46,937
07/16/2024 10:46,943
07/16/2024 10:47,939
07/16/2024 10:47,936
07/16/2024 10:48,952
07/16/2024 10:48,944
07/16/2024 10:49,936
07/16/2024 10:49,940
07/16/2024 10:50,943
07/16/2024 10:51,932
07/16/2024 10:51,939
07/16/2024 10:52,934
07/16/2024 10:52,948
07/16/2024 10:53,946
07/16/2024 10:54,938
07/16/2024 10:54,956
07/16/2024 10:55,947
07/16/2024 10:55,945
07/16/2024 10:56,957
07/16/2024 10:56,960
07/16/2024 10:57,964
07/16/2024 10:57,957
07/16/2024 10:58,946
07/16/2024 10:58,949
07/16/2024 10:59,946
07/16/2024 10:59,942
07/16/2024 11:00,944
07/16/2024 11:00,967
07/16/2024 11:01,954
07/16/2024 11:02,962
07/16/2024 11:02,957
07/16/2024 11:03,974
07/16/2024 11:03,976
07/16/2024 11:04,955
07/16/2024 11:04,960
07/16/2024 11:05,963
07/16/2024 11:05,961
07/16/2024 11:06,944
07/16/2024 11:06,955
07/16/2024 11:07,958
07/16/2024 11:07,948
07/16/2024 11:08,956
07/16/2024 11:08,957
07/16/2024 11:09,964
07/16/2024 11:09,967
07/16/2024 11:10,957
07/16/2024 11:10,968
07/16/2024 11:11,958
07/16/2024 11:11,960
07/16/2024 11:12,954
07/16/2024 11:12,954
07/16/2024 11:13,955
07/16/2024 11:13,960
07/16/2024 11:14,967
07/16/2024 11:14,977
07/16/2024 11:15,951
07/16/2024 11:15,969
07/16/2024 11:16,963
07/16/2024 11:16,970
07/16/2024 11:17,965
07/16/2024 11:18,976
07/16/2024 11:18,964
07/16/2024 11:19,982
07/16/2024 11:19,985
07/16/2024 11:20,965
07/16/2024 11:20,969
07/16/2024 11:21,957
07/16/2024 11:21,969
07/16/2024 11:22,978
07/16/2024 11:22,965
07/16/2024 11:23,981
07/16/2024 11:23,984
07/16/2024 11:24,966
07/16/2024 11:24,980
07/16/2024 11:25,973
07/16/2024 11:25,977
07/16/2024 11:26,986
07/16/2024 11:26,972
07/16/2024 11:27,993
07/16/2024 11:27,976
07/16/2024 11:28,975
07/16/2024 11:28,983
07/16/2024 11:29,989
07/16/2024 11:29,989
07/16/2024 11:30,971
07/16/2024 11:30,959
07/16/2024 11:31,963
07/16/2024 11:31,979
07/16/2024 11:32,981
07/16/2024 11:32,994
07/16/2024 11:33,990
07/16/2024 11:33,1009
07/16/2024 11:34,1010
07/16/2024 11:34,987
07/16/2024 11:35,992
07/16/2024 11:35,988
07/16/2024 11:36,995
07/16/2024 11:36,979
07/16/2024 11:37,991
07/16/2024 11:37,995
07/16/2024 11:38,997
07/16/2024 11:38,1007
07/16/2024 11:39,1013
07/16/2024 11:39,1016
07/16/2024 11:40,979
07/16/2024 11:40,1004
07/16/2024 11:41,993
07/16/2024 11:41,1004
07/16/2024 11:42,987
07/16/2024 11:42,997
07/16/2024 11:43,1031
07/16/2024 11:43,979
07/16/2024 11:44,1010
07/16/2024 11:45,1014
07/16/2024 11:45,1000
07/16/2024 11:46,1008
07/16/2024 11:48,1007
07/16/2024 11:48,1000
07/16/2024 11:49,1035
07/16/2024 11:50,1016
07/16/2024 11:51,996
07/16/2024 11:51,1012
07/16/2024 11:52,986
07/16/2024 11:52,1010
07/16/2024 11:53,998
07/16/2024 11:53,1011
07/16/2024 11:54,1008
07/16/2024 11:54,993
07/16/2024 11:55,1008
07/16/2024 11:55,1017
07/16/2024 11:56,1029
07/16/2024 11:56,1020
07/16/2024 11:57,1000
07/16/2024 11:57,1005
07/16/2024 11:58,994
07/16/2024 11:58,1008
07/16/2024 11:59,1004
07/16/2024 11:59,1003
07/16/2024 12:00,1013
07/16/2024 12:00,1015
07/16/2024 12:01,997
07/16/2024 12:01,1015
07/16/2024 12:02,1018
07/16/2024 12:02,994
07/16/2024 12:03,1014
07/16/2024 12:03,1034
07/16/2024 12:04,1029
07/16/2024 12:04,1028
07/16/2024 12:05,1014
07/16/2024 12:05,1012
07/16/2024 12:06,1039
07/16/2024 12:06,1026
07/16/2024 12:07,1021
07/16/2024 12:07,1021
07/16/2024 12:08,1015
07/16/2024 12:08,1032
07/16/2024 12:09,1017
07/16/2024 12:09,1006
07/16/2024 12:10,1000
07/16/2024 12:10,1007
07/16/2024 12:11,1010
07/16/2024 12:11,991
07/16/2024 12:12,996
07/16/2024 12:12,1014
07/16/2024 12:13,1009
07/16/2024 12:13,1012
07/16/2024 12:14,1001
07/16/2024 12:14,1005
07/16/2024 12:15,1006
07/16/2024 12:15,1012
07/16/2024 12:16,1011
07/16/2024 12:16,1008
07/16/2024 12:17,1019
07/16/2024 12:17,1011
07/16/2024 12:18,1012
07/16/2024 12:18,1008
07/16/2024 12:19,997
07/16/2024 12:19,1011
07/16/2024 12:20,1005
07/16/2024 12:20,1013
07/16/2024 12:21,1018
07/16/2024 12:21,1005
07/16/2024 12:22,1015
07/16/2024 12:22,1015
07/16/2024 12:23,993
07/16/2024 12:23,1025
07/16/2024 12:24,1014
07/16/2024 12:24,998
07/16/2024 12:25,1018
07/16/2024 12:25,1007
07/16/2024 12:26,1002
07/16/2024 12:26,997
07/16/2024 12:27,1014
07/16/2024 12:27,1003
07/16/2024 12:28,1011
