timestamp,co2
6/24/2024 11:24,559
6/24/2024 11:25,557
6/24/2024 11:25,552
6/24/2024 11:26,564
6/24/2024 11:26,551
6/24/2024 11:27,563
6/24/2024 11:27,569
6/24/2024 11:28,561
6/24/2024 11:28,567
6/24/2024 11:29,566
6/24/2024 11:29,555
6/24/2024 11:30,551
6/24/2024 11:30,551
6/24/2024 11:31,557
6/24/2024 11:31,557
6/24/2024 11:32,558
6/24/2024 11:32,550
6/24/2024 11:33,556
6/24/2024 11:33,553
6/24/2024 11:34,551
6/24/2024 11:34,552
6/24/2024 11:35,568
6/24/2024 11:35,554
6/24/2024 11:36,562
6/24/2024 11:36,568
6/24/2024 11:37,561
6/24/2024 11:37,565
6/24/2024 11:38,559
6/24/2024 11:38,557
6/24/2024 11:39,555
6/24/2024 11:39,559
6/24/2024 11:40,570
6/24/2024 11:40,563
6/24/2024 11:41,566
6/24/2024 11:41,569
6/24/2024 11:42,561
6/24/2024 11:42,551
6/24/2024 11:43,551
6/24/2024 11:43,554
6/24/2024 11:44,552
6/24/2024 11:44,559
6/24/2024 11:45,549
6/24/2024 11:45,565
6/24/2024 11:46,545
6/24/2024 11:46,563
6/24/2024 11:47,554
6/24/2024 11:47,556
6/24/2024 11:48,563
6/24/2024 11:48,565
6/24/2024 11:49,560
6/24/2024 11:49,559
6/24/2024 11:50,550
6/24/2024 11:50,545
6/24/2024 11:51,540
6/24/2024 11:51,549
6/24/2024 11:52,558
6/24/2024 11:52,552
6/24/2024 11:53,573
6/24/2024 11:53,563
6/24/2024 11:54,571
6/24/2024 11:54,579
6/24/2024 11:55,585
6/24/2024 11:55,581
6/24/2024 11:56,578
6/24/2024 11:56,566
6/24/2024 11:57,565
6/24/2024 11:57,567
6/24/2024 11:58,573
6/24/2024 11:58,571
6/24/2024 11:59,576
6/24/2024 11:59,562
6/24/2024 12:00,571
6/24/2024 12:00,573
6/24/2024 12:01,566
6/24/2024 12:01,565
6/24/2024 12:02,574
6/24/2024 12:02,559
6/24/2024 12:03,566
6/24/2024 12:03,559
6/24/2024 12:04,557
6/24/2024 12:04,551
6/24/2024 12:05,554
6/24/2024 12:05,567
6/24/2024 12:06,564
6/24/2024 12:06,566
6/24/2024 12:07,565
6/24/2024 12:07,561
6/24/2024 12:08,557
6/24/2024 12:08,551
6/24/2024 12:09,554
6/24/2024 12:09,555
6/24/2024 12:10,547
6/24/2024 12:10,564
6/24/2024 12:11,548
6/24/2024 12:11,547
6/24/2024 12:12,560
6/24/2024 12:12,555
6/24/2024 12:13,553
6/24/2024 12:13,553
6/24/2024 12:14,547
6/24/2024 12:14,553
6/24/2024 12:15,543
6/24/2024 12:15,555
6/24/2024 12:16,546
6/24/2024 12:16,544
6/24/2024 12:17,550
6/24/2024 12:17,548
6/24/2024 12:18,540
6/24/2024 12:18,543
6/24/2024 12:19,539
6/24/2024 12:19,550
6/24/2024 12:20,544
6/24/2024 12:20,539
6/24/2024 12:21,542
6/24/2024 12:21,542
6/24/2024 12:22,539
6/24/2024 12:22,551
6/24/2024 12:23,546
6/24/2024 12:23,538
6/24/2024 12:24,554
6/24/2024 12:24,553
6/24/2024 12:25,562
6/24/2024 12:25,539
6/24/2024 12:26,534
6/24/2024 12:26,541
6/24/2024 12:27,544
6/24/2024 12:27,546
6/24/2024 12:28,555
6/24/2024 12:28,548
6/24/2024 12:29,562
6/24/2024 12:29,561
6/24/2024 12:30,569
6/24/2024 12:30,549
6/24/2024 12:31,550
6/24/2024 12:31,560
6/24/2024 12:32,554
6/24/2024 12:32,562
6/24/2024 12:33,565
6/24/2024 12:33,567
6/24/2024 12:34,573
6/24/2024 12:34,563
6/24/2024 12:35,562
6/24/2024 12:35,566
6/24/2024 12:36,585
6/24/2024 12:36,573
6/24/2024 12:37,582
6/24/2024 12:37,581
6/24/2024 12:38,592
6/24/2024 12:38,580
6/24/2024 12:39,578
6/24/2024 12:39,570
6/24/2024 12:40,575
6/24/2024 12:40,578
6/24/2024 12:41,567
6/24/2024 12:41,560
6/24/2024 12:42,588
6/24/2024 12:42,585
6/24/2024 12:43,583
6/24/2024 12:43,553
6/24/2024 12:44,567
6/24/2024 12:44,563
6/24/2024 12:45,555
6/24/2024 12:45,554
6/24/2024 12:46,557
6/24/2024 12:46,556
6/24/2024 12:47,541
6/24/2024 12:47,542
6/24/2024 12:48,532
6/24/2024 12:48,528
6/24/2024 12:49,540
6/24/2024 12:49,551
6/24/2024 12:50,530
6/24/2024 12:50,545
6/24/2024 12:51,549
6/24/2024 12:51,548
6/24/2024 12:52,524
6/24/2024 12:52,524
6/24/2024 12:53,532
6/24/2024 12:53,521
6/24/2024 12:54,516
6/24/2024 12:54,524
6/24/2024 12:55,502
6/24/2024 12:55,512
6/24/2024 12:56,499
6/24/2024 12:56,507
6/24/2024 12:57,492
6/24/2024 12:57,497
6/24/2024 12:58,497
6/24/2024 12:58,488
6/24/2024 12:59,483
6/24/2024 12:59,489
6/24/2024 13:00,486
6/24/2024 13:00,482
6/24/2024 13:01,483
6/24/2024 13:01,481
6/24/2024 13:02,472
6/24/2024 13:02,478
6/24/2024 13:03,471
6/24/2024 13:03,471
6/24/2024 13:04,481
6/24/2024 13:04,469
6/24/2024 13:05,477
6/24/2024 13:05,468
6/24/2024 13:06,465
6/24/2024 13:06,469
6/24/2024 13:07,460
6/24/2024 13:07,461
6/24/2024 15:29,572
6/24/2024 15:30,572
6/24/2024 15:30,574
6/24/2024 15:31,570
6/24/2024 15:31,569
6/24/2024 15:32,565
6/24/2024 15:32,567
6/24/2024 15:33,564
6/24/2024 15:33,557
6/24/2024 15:34,555
6/24/2024 15:34,561
6/24/2024 15:35,549
6/24/2024 15:35,548
6/24/2024 15:36,555
6/24/2024 15:36,565
6/24/2024 15:37,574
6/24/2024 15:37,558
6/24/2024 15:38,562
6/24/2024 15:38,578
6/24/2024 15:39,569
6/24/2024 15:39,570
6/24/2024 15:40,573
6/24/2024 15:40,569
6/24/2024 15:41,570
6/24/2024 15:41,558
6/24/2024 15:42,566
6/24/2024 15:42,568
6/24/2024 15:43,559
6/24/2024 15:43,562
6/24/2024 15:44,559
6/24/2024 15:44,548
6/24/2024 15:45,549
6/24/2024 15:45,551
6/24/2024 15:46,555
6/24/2024 15:46,563
6/24/2024 15:47,543
6/24/2024 15:47,559
6/24/2024 15:48,559
6/24/2024 15:48,566
6/24/2024 15:49,563
6/24/2024 15:49,575
6/24/2024 15:50,554
6/24/2024 15:50,570
6/24/2024 15:51,569
6/24/2024 15:51,565
6/24/2024 15:52,565
6/24/2024 15:52,565
6/24/2024 15:53,569
6/24/2024 15:53,571
6/24/2024 15:54,561
6/24/2024 15:54,556
6/24/2024 15:55,546
6/24/2024 15:55,543
6/24/2024 15:56,548
6/24/2024 15:56,577
6/24/2024 15:57,576
6/24/2024 15:57,569
6/24/2024 15:58,571
6/24/2024 15:58,576
6/24/2024 15:59,576
6/24/2024 15:59,578
6/24/2024 16:00,575
6/24/2024 16:00,571
6/24/2024 16:01,576
6/24/2024 16:01,573
6/24/2024 16:02,566
6/24/2024 16:02,570
6/24/2024 16:03,581
6/24/2024 16:03,579
6/24/2024 16:04,572
6/24/2024 16:04,580
6/24/2024 16:05,572
6/24/2024 16:05,576
6/24/2024 16:06,568
6/24/2024 16:06,563
6/24/2024 16:07,569
6/24/2024 16:07,572
6/24/2024 16:08,573
6/24/2024 16:08,572
6/24/2024 16:09,575
6/24/2024 16:09,573
6/24/2024 16:10,565
6/24/2024 16:10,580
6/24/2024 16:11,567
6/24/2024 16:11,560
6/24/2024 16:12,570
6/24/2024 16:12,570
6/24/2024 16:13,569
6/24/2024 16:13,557
6/24/2024 16:14,574
6/24/2024 16:14,571
6/24/2024 16:15,565
6/24/2024 16:15,569
6/24/2024 16:16,566
6/24/2024 16:16,561
6/24/2024 16:17,565
6/24/2024 16:17,560
6/24/2024 16:18,559
6/24/2024 16:18,571
6/24/2024 16:19,575
6/24/2024 16:19,565
6/24/2024 16:20,564
6/24/2024 16:20,566
6/24/2024 16:21,576
6/24/2024 16:21,569
6/24/2024 16:22,571
6/24/2024 16:22,559
6/24/2024 16:23,569
6/24/2024 16:23,565
6/24/2024 16:24,584
6/24/2024 16:24,565
6/24/2024 16:25,566
6/24/2024 16:25,571
6/24/2024 16:26,561
6/24/2024 16:26,563
6/24/2024 16:27,579
6/24/2024 16:27,561
6/24/2024 16:28,562
6/24/2024 16:28,570
6/24/2024 16:29,568
6/24/2024 16:29,570
6/24/2024 16:30,558
6/24/2024 16:30,551
6/24/2024 16:31,553
6/24/2024 16:31,549
6/24/2024 16:32,539
6/24/2024 16:32,568
6/24/2024 16:33,556
6/24/2024 16:33,559
6/24/2024 16:34,552
6/24/2024 16:34,551
6/24/2024 16:35,553
6/24/2024 16:35,548
6/24/2024 16:36,553
6/24/2024 16:36,550
6/24/2024 16:37,544
6/24/2024 16:37,543
6/24/2024 16:38,552
6/24/2024 16:38,543
6/24/2024 16:39,547
6/24/2024 16:39,554
6/24/2024 16:40,541
6/24/2024 16:40,555
6/24/2024 16:41,544
6/24/2024 16:41,552
6/24/2024 16:42,555
6/24/2024 16:42,550
6/24/2024 16:43,557
6/24/2024 16:43,563
6/24/2024 16:44,558
6/24/2024 16:44,555
6/24/2024 16:45,557
6/24/2024 16:45,563
6/24/2024 16:46,550
6/24/2024 16:46,539
6/24/2024 16:47,548
6/24/2024 16:47,556
6/24/2024 16:48,552
6/24/2024 16:48,555
6/24/2024 16:49,550
6/24/2024 16:49,543
6/24/2024 16:50,572
6/24/2024 16:50,565
6/24/2024 16:51,561
6/24/2024 16:51,564
6/24/2024 16:52,572
6/24/2024 16:52,555
6/24/2024 16:53,561
6/24/2024 16:53,552
6/24/2024 16:54,555
6/24/2024 16:54,553
6/24/2024 16:55,536
6/24/2024 16:55,535
6/24/2024 16:56,527
6/24/2024 16:56,515
6/24/2024 16:57,514
6/24/2024 16:57,512
6/24/2024 16:58,515
6/24/2024 16:58,511
6/24/2024 16:59,500
6/24/2024 16:59,498
6/24/2024 17:00,498
6/24/2024 17:00,493
6/24/2024 17:01,490
6/24/2024 17:01,490
6/24/2024 17:02,492
6/24/2024 17:02,480
6/24/2024 17:03,484
6/24/2024 17:03,483
6/24/2024 17:04,474
6/24/2024 17:04,484
6/24/2024 17:05,471
6/24/2024 17:05,478
6/24/2024 17:06,475
6/24/2024 17:06,478
6/24/2024 17:07,458
6/24/2024 17:07,466
6/24/2024 17:08,462
6/24/2024 17:08,463
6/24/2024 17:09,462
6/24/2024 17:09,459
6/24/2024 17:10,466
6/24/2024 17:10,461
6/24/2024 17:11,460
6/24/2024 17:11,453
6/24/2024 17:12,457
6/24/2024 17:12,463
6/24/2024 17:13,450
6/24/2024 17:13,457
6/24/2024 17:14,460
6/24/2024 17:14,450
6/24/2024 17:15,454
6/24/2024 17:15,451
6/24/2024 17:16,450
6/24/2024 17:16,447
6/24/2024 17:17,459
6/24/2024 17:17,452
6/24/2024 17:18,448
6/24/2024 17:18,453
6/24/2024 17:19,443
6/24/2024 17:19,446
6/24/2024 17:20,443
6/24/2024 17:20,453
6/24/2024 17:21,446
6/24/2024 17:21,450
6/24/2024 17:22,451
6/24/2024 17:22,448
