timestamp,co2
6/24/2024 16:32,986
6/24/2024 16:33,996
6/24/2024 16:33,1008
6/24/2024 16:34,1009
6/24/2024 16:34,1003
6/24/2024 16:35,986
6/24/2024 16:35,1011
6/24/2024 16:36,1004
6/24/2024 16:36,1000
6/24/2024 16:37,991
6/24/2024 16:37,999
6/24/2024 16:38,1004
6/24/2024 16:38,1007
6/24/2024 16:39,1025
6/24/2024 16:39,1009
6/24/2024 16:40,1003
6/24/2024 16:40,1015
6/24/2024 16:41,1004
6/24/2024 16:41,1004
6/24/2024 16:42,1017
6/24/2024 16:42,1018
6/24/2024 16:43,1024
6/24/2024 16:43,1010
6/24/2024 16:44,1003
6/24/2024 16:44,996
6/24/2024 16:45,1011
6/24/2024 16:45,1010
6/24/2024 16:46,1014
6/24/2024 16:46,1017
6/24/2024 16:47,1025
6/24/2024 16:47,1009
6/24/2024 16:48,984
6/24/2024 16:48,1024
6/24/2024 16:49,1023
6/24/2024 16:49,1024
6/24/2024 16:50,1009
6/24/2024 16:50,1011
6/24/2024 16:51,1015
6/24/2024 16:51,1016
6/24/2024 16:52,1035
6/24/2024 16:52,1029
6/24/2024 16:53,1026
6/24/2024 16:53,1028
6/24/2024 16:54,999
6/24/2024 16:54,986
6/24/2024 16:55,992
6/24/2024 16:55,982
6/24/2024 16:56,970
6/24/2024 16:56,965
6/24/2024 16:57,970
6/24/2024 16:57,961
6/24/2024 16:58,949
6/24/2024 16:58,956
6/24/2024 16:59,949
6/24/2024 16:59,941
6/24/2024 17:00,942
6/24/2024 17:00,934
6/24/2024 17:01,924
6/24/2024 17:01,942
6/24/2024 17:02,925
6/24/2024 17:02,932
6/24/2024 17:03,912
6/24/2024 17:03,918
6/24/2024 17:04,925
6/24/2024 17:04,915
6/24/2024 17:05,926
6/24/2024 17:05,910
6/24/2024 17:06,918
6/24/2024 17:06,908
6/24/2024 17:07,914
6/24/2024 17:07,917
6/24/2024 17:08,916
6/24/2024 17:08,901
6/24/2024 17:09,904
6/24/2024 17:09,909
6/24/2024 17:10,902
6/24/2024 17:10,899
6/24/2024 17:11,899
6/24/2024 17:11,895
6/24/2024 17:12,900
6/24/2024 17:12,898
6/24/2024 17:13,899
6/24/2024 17:13,908
6/24/2024 17:14,898
6/24/2024 17:14,902
6/24/2024 17:15,907
6/24/2024 17:15,902
6/24/2024 17:16,903
6/24/2024 17:16,894
6/24/2024 17:17,900
6/24/2024 17:17,899
6/24/2024 17:18,901
6/24/2024 17:18,898
6/24/2024 17:19,899
6/24/2024 17:19,891
6/24/2024 17:20,901
6/24/2024 17:20,900
6/24/2024 17:21,891
6/24/2024 17:21,900
6/24/2024 17:22,903
6/24/2024 17:22,893
