timestamp,co2
6/25/2024 15:34,491
6/25/2024 15:37,490
6/25/2024 15:40,482
6/25/2024 15:42,483
6/25/2024 15:45,489
6/25/2024 15:48,484
6/25/2024 15:50,490
6/25/2024 15:53,481
6/25/2024 15:56,480
6/25/2024 15:59,486
6/25/2024 16:01,487
6/25/2024 16:04,484
6/25/2024 16:05,482
6/25/2024 16:05,482
6/25/2024 16:05,476
6/25/2024 16:05,470
6/25/2024 16:05,475
6/25/2024 16:05,480
6/25/2024 16:06,479
6/25/2024 16:06,474
6/25/2024 16:06,480
6/25/2024 16:06,491
6/25/2024 16:06,487
6/25/2024 16:06,484
6/25/2024 16:07,480
6/25/2024 16:07,476
6/25/2024 16:07,468
6/25/2024 16:07,465
6/25/2024 16:07,467
6/25/2024 16:07,465
6/25/2024 16:08,468
6/25/2024 16:08,469
6/25/2024 16:08,469
6/25/2024 16:08,473
6/25/2024 16:08,475
6/25/2024 16:08,479
6/25/2024 16:09,479
6/25/2024 16:09,478
6/25/2024 16:09,480
6/25/2024 16:09,478
6/25/2024 16:09,472
6/25/2024 16:09,463
6/25/2024 16:10,467
6/25/2024 16:10,480
6/25/2024 16:10,484
6/25/2024 16:10,485
6/25/2024 16:10,484
6/25/2024 16:10,480
6/25/2024 16:11,481
6/25/2024 16:11,486
6/25/2024 16:11,482
6/25/2024 16:11,474
6/25/2024 16:11,473
6/25/2024 16:11,479
6/25/2024 16:12,482
6/25/2024 16:12,479
6/25/2024 16:12,480
6/25/2024 16:12,479
6/25/2024 16:12,482
6/25/2024 16:12,484
6/25/2024 16:13,481
6/25/2024 16:13,480
6/25/2024 16:13,480
6/25/2024 16:13,479
6/25/2024 16:13,483
6/25/2024 16:13,484
6/25/2024 16:14,482
6/25/2024 16:14,482
6/25/2024 16:14,476
6/25/2024 16:14,471
6/25/2024 16:14,478
6/25/2024 16:14,480
6/25/2024 16:15,476
6/25/2024 16:15,478
6/25/2024 16:15,476
6/25/2024 16:15,471
6/25/2024 16:15,476
6/25/2024 16:15,473
6/25/2024 16:16,471
6/25/2024 16:16,468
6/25/2024 16:16,465
6/25/2024 16:16,466
6/25/2024 16:16,467
6/25/2024 16:16,469
6/25/2024 16:17,473
6/25/2024 16:17,475
6/25/2024 16:17,474
6/25/2024 16:17,472
6/25/2024 16:17,469
6/25/2024 16:17,471
6/25/2024 16:18,473
6/25/2024 16:18,474
6/25/2024 16:18,478
6/25/2024 16:18,470
6/25/2024 16:18,469
6/25/2024 16:18,474
6/25/2024 16:19,474
6/25/2024 16:19,471
6/25/2024 16:19,470
6/25/2024 16:19,471
6/25/2024 16:19,471
6/25/2024 16:19,471
6/25/2024 16:20,474
6/25/2024 16:20,472
6/25/2024 16:20,471
6/25/2024 16:20,461
6/25/2024 16:20,457
6/25/2024 16:20,467
6/25/2024 16:21,480
6/25/2024 16:21,477
6/25/2024 16:21,464
6/25/2024 16:21,468
6/25/2024 16:21,479
6/25/2024 16:21,485
6/25/2024 16:22,484
6/25/2024 16:22,477
6/25/2024 16:22,471
6/25/2024 16:22,467
6/25/2024 16:22,469
6/25/2024 16:22,470
6/25/2024 16:23,467
6/25/2024 16:23,471
6/25/2024 16:23,471
6/25/2024 16:23,466
6/25/2024 16:23,462
6/25/2024 16:23,469
6/25/2024 16:24,469
6/25/2024 16:24,469
6/25/2024 16:24,475
6/25/2024 16:24,469
6/25/2024 16:24,465
6/25/2024 16:24,461
6/25/2024 16:25,463
6/25/2024 16:25,473
6/25/2024 16:25,473
6/25/2024 16:25,469
6/25/2024 16:25,466
6/25/2024 16:25,463
6/25/2024 16:26,464
6/25/2024 16:26,466
6/25/2024 16:26,465
6/25/2024 16:26,468
6/25/2024 16:26,476
6/25/2024 16:26,472
6/25/2024 16:27,463
6/25/2024 16:27,465
6/25/2024 16:27,467
6/25/2024 16:27,465
6/25/2024 16:27,463
6/25/2024 16:27,465
6/25/2024 16:28,466
6/25/2024 16:28,473
6/25/2024 16:28,474
6/25/2024 16:28,468
6/25/2024 16:28,468
6/25/2024 16:28,472
6/25/2024 16:29,465
6/25/2024 16:29,461
6/25/2024 16:29,466
6/25/2024 16:29,461
6/25/2024 16:29,460
6/25/2024 16:29,471
6/25/2024 16:30,476
6/25/2024 16:30,473
6/25/2024 16:30,470
6/25/2024 16:30,467
6/25/2024 16:30,464
6/25/2024 16:30,466
6/25/2024 16:31,463
6/25/2024 16:31,462
6/25/2024 16:31,465
6/25/2024 16:31,464
6/25/2024 16:31,461
6/25/2024 16:31,457
6/25/2024 16:32,462
6/25/2024 16:32,472
6/25/2024 16:32,472
6/25/2024 16:32,470
6/25/2024 16:32,465
6/25/2024 16:32,465
6/25/2024 16:33,464
6/25/2024 16:33,459
